ticket_id,customer_id,created_date,category,priority,status
TK-19880,C-2306,11/10/2024,Billing,High,Resolved
TK-19881,C-2306,14/10/2024,Billing,Low,Closed
TK-19882,C-2306,20/10/2024,Technical,Medium,In Progress
TK-19883,C-2306,01/11/2024,Onboarding,Medium,Resolved
TK-19884,C-2306,05-Nov-24,Onboarding,Critical,Resolved
TK-19885,C-2306,14/11/2024,Onboarding,High,In Progress
TK-19886,C-2306,29/11/2024,Billing,Critical,Closed
TK-19887,C-2306,26/12/2024,Account,Low,Closed
TK-19888,C-2306,27/12/2024,Account,Medium,In Progress
TK-19889,C-2307,15/05/2024,Feature Request,Critical,In Progress
TK-19890,C-2307,18-Aug-24,Technical,Medium,Closed
TK-19891,C-2307,04/10/2024,Billing,High,Resolved
TK-19892,C-2307,08/10/2024,Technical,Low,Open
TK-19893,C-2307,23-Oct-24,Billing,Medium,Resolved
TK-19894,C-2307,31/10/2024,Account,Critical,In Progress
TK-19895,C-2307,04/11/2024,Feature Request,Medium,In Progress
TK-19896,C-2307,17/11/2024,Billing,Medium,Resolved
TK-19897,C-2307,18/11/2024,Billing,Low,In Progress
TK-19898,C-2307,08-Dec-24,Technical,Medium,In Progress
TK-19899,C-2307,10-Dec-24,Account,Low,Closed
TK-19900,C-2307,11/12/2024,Technical,Medium,Closed
TK-19901,C-2307,15/12/2024,Feature Request,Medium,Closed
TK-19902,C-2307,18/12/2024,Technical,Medium,In Progress
TK-19903,C-2307,22/12/2024,Billing,Medium,Open
TK-19904,C-2308,20/07/2024,Billing,Medium,Resolved
TK-19905,C-2308,15-Oct-24,Billing,Medium,Closed
TK-19906,C-2308,19/10/2024,Billing,Critical,Closed
TK-19907,C-2308,27/10/2024,Billing,Low,Closed
TK-19908,C-2308,17/12/2024,Technical,Medium,Resolved
TK-19909,C-2308,22/12/2024,Feature Request,Medium,Open
TK-19910,C-2309,09/10/2024,Billing,Medium,Resolved
TK-19911,C-2309,11/10/2024,Technical,Medium,Closed
TK-19912,C-2309,25/10/2024,Billing,Low,Closed
TK-19913,C-2309,07/12/2024,Feature Request,Medium,Resolved
TK-19914,C-2310,23/07/2024,Feature Request,Low,In Progress
TK-19915,C-2310,05/08/2024,Onboarding,Low,Resolved
TK-19916,C-2310,31/10/2024,Feature Request,Critical,Closed
TK-19917,C-2310,02/12/2024,Technical,High,Closed
TK-19918,C-2310,11/12/2024,Billing,Low,Resolved
TK-19919,C-2310,21/12/2024,Billing,Low,In Progress
TK-19920,C-2310,10/15/2024,Billing,Critical,Resolved
TK-19921,C-2311,06/01/2024,Feature Request,High,Closed
TK-19922,C-2311,16/06/2024,Billing,Low,Resolved
TK-19923,C-2312,22/11/2024,Account,Low,Resolved
TK-19924,C-2312,29/12/2024,Technical,High,Resolved
TK-19925,C-2313,07-Jun-24,Technical,Medium,Resolved
TK-19926,C-2313,23/07/2024,Billing,Medium,Open
TK-19927,C-2313,13/10/2024,Feature Request,Low,In Progress
TK-19928,C-2313,20/10/2024,Technical,High,Resolved
TK-19929,C-2313,25/10/2024,Billing,High,Resolved
TK-19930,C-2313,26/10/2024,Technical,Critical,Resolved
TK-19931,C-2313,31/10/2024,Account,High,In Progress
TK-19932,C-2313,11/11/2024,Billing,Critical,In Progress
TK-19933,C-2313,15/11/2024,Account,Critical,Open
TK-19934,C-2313,20/11/2024,Technical,Critical,Resolved
TK-19935,C-2313,21/11/2024,Technical,High,In Progress
TK-19936,C-2313,08/12/2024,Billing,High,Open
TK-19937,C-2315,25/03/2024,Billing,High,Resolved
TK-19938,C-2315,10/05/2024,Billing,Low,Resolved
TK-19939,C-2315,17/10/2024,Technical,Low,Resolved
TK-19940,C-2315,29/10/2024,Feature Request,Low,Closed
TK-19941,C-2315,17/11/2024,Feature Request,High,In Progress
TK-19942,C-2315,23/11/2024,Account,Low,Resolved
TK-19943,C-2315,01-Dec-24,Feature Request,High,Closed
TK-19944,C-2315,01/12/2024,Technical,Low,Resolved
TK-19945,C-2315,02/12/2024,Feature Request,Low,Closed
TK-19946,C-2315,13/12/2024,Billing,Medium,Resolved
TK-19947,C-2315,21/12/2024,Technical,High,Open
TK-19948,C-2316,06/07/2024,Account,Low,Resolved
TK-19949,C-2316,31/10/2024,Account,Medium,Resolved
TK-19950,C-2316,01/11/2024,Technical,High,Resolved
TK-19951,C-2316,16-Nov-24,Technical,Medium,Resolved
TK-19952,C-2316,26/11/2024,Billing,Medium,Closed
TK-19953,C-2317,29/03/2024,Technical,High,Resolved
TK-19954,C-2317,04/10/2024,Feature Request,Medium,Open
TK-19955,C-2317,05/10/2024,Technical,High,Closed
TK-19956,C-2317,08/10/2024,Feature Request,Critical,Resolved
TK-19957,C-2317,18/10/2024,Billing,Critical,Closed
TK-19958,C-2317,24/10/2024,Billing,Low,In Progress
TK-19959,C-2317,30/10/2024,Feature Request,Low,Closed
TK-19960,C-2317,11-Nov-24,Technical,High,Resolved
TK-19961,C-2317,07/12/2024,Technical,High,Resolved
TK-19962,C-2317,14/12/2024,Technical,High,Resolved
TK-19963,C-2317,29/12/2024,Technical,Low,Resolved
TK-19964,C-2318,16/07/2024,Account,High,Resolved
TK-19965,C-2318,05/10/2024,Onboarding,Medium,Resolved
TK-19966,C-2318,14-Oct-24,Technical,Critical,Resolved
TK-19967,C-2318,19/10/2024,Billing,Low,Resolved
TK-19968,C-2318,03/11/2024,Feature Request,Medium,Resolved
TK-19969,C-2318,05/11/2024,Technical,Medium,Resolved
TK-19970,C-2318,08/11/2024,Technical,Low,In Progress
TK-19971,C-2318,17/11/2024,Billing,Critical,Resolved
TK-19972,C-2318,22/11/2024,Billing,Critical,Closed
TK-19973,C-2318,26/11/2024,Feature Request,Low,In Progress
TK-19974,C-2318,04/12/2024,Feature Request,High,In Progress
TK-19975,C-2318,08/12/2024,Technical,Low,Closed
TK-19976,C-2318,11/12/2024,Technical,Low,Closed
TK-19977,C-2318,27/12/2024,Technical,Medium,Resolved
TK-19978,C-2318,10/28/2024,Feature Request,Low,Closed
TK-19979,C-2319,09/06/2024,Technical,High,Closed
TK-19980,C-2319,06/07/2024,Billing,Medium,Resolved
TK-19981,C-2319,09/10/2024,Technical,Medium,Closed
TK-19982,C-2319,11/10/2024,Billing,Medium,Resolved
TK-19983,C-2319,11/10/2024,Technical,High,Closed
TK-19984,C-2319,24/10/2024,Billing,Critical,Closed
TK-19985,C-2319,27/10/2024,Technical,Critical,Open
TK-19986,C-2319,28/10/2024,Technical,Medium,Resolved
TK-19987,C-2319,01/12/2024,Account,Medium,Open
TK-19988,C-2319,18/12/2024,Onboarding,Medium,Resolved
TK-19989,C-2319,20/12/2024,Technical,Medium,Closed
TK-19990,C-2319,21/12/2024,Billing,High,In Progress
TK-19991,C-2319,23/12/2024,Billing,Medium,Resolved
TK-19992,C-2319,24/12/2024,Billing,Medium,In Progress
TK-19993,C-2320,18/02/2024,Billing,High,Open
TK-19994,C-2320,08/09/2024,Billing,Critical,Open
TK-19995,C-2320,16/10/2024,Technical,Medium,Closed
TK-19996,C-2320,19/10/2024,Billing,High,Closed
TK-19997,C-2320,21/11/2024,Feature Request,High,Resolved
TK-19998,C-2320,23/11/2024,Billing,Medium,Resolved
TK-19999,C-2320,04/12/2024,Account,Low,Resolved
TK-20000,C-2320,07/12/2024,Technical,High,Closed
TK-20001,C-2320,08/12/2024,Billing,Critical,In Progress
TK-20002,C-2320,13/12/2024,Technical,High,Closed
TK-20003,C-2320,14/12/2024,Billing,Medium,Resolved
TK-20004,C-2320,23/12/2024,Technical,Critical,Resolved
TK-20005,C-2321,16/06/2024,Billing,High,Resolved
TK-20006,C-2321,04/07/2024,Account,Medium,Resolved
TK-20007,C-2321,05/10/2024,Account,Critical,Resolved
TK-20008,C-2321,12/10/2024,Billing,Medium,In Progress
TK-20009,C-2321,12/10/2024,Technical,Medium,Resolved
TK-20010,C-2321,27/10/2024,Onboarding,Medium,Closed
TK-20011,C-2321,17/11/2024,Account,Critical,Closed
TK-20012,C-2321,17/11/2024,Technical,Low,Closed
TK-20013,C-2321,20/11/2024,Technical,High,Closed
TK-20014,C-2321,14/12/2024,Account,Medium,Open
TK-20015,C-2321,16/12/2024,Account,Medium,Resolved
TK-20016,C-2321,17/12/2024,Technical,High,Resolved
TK-20017,C-2321,19/12/2024,Billing,Low,Closed
TK-20018,C-2321,30/12/2024,Technical,Medium,Resolved
TK-20019,C-2321,12/29/2024,Technical,Low,Closed
TK-20020,C-2322,12/03/2024,Technical,High,Closed
TK-20021,C-2322,31/10/2024,Billing,High,Closed
TK-20022,C-2322,25/11/2024,Onboarding,Medium,Resolved
TK-20023,C-2322,30/12/2024,Technical,Critical,In Progress
TK-20024,C-2322,07/17/2024,Account,High,Closed
TK-20025,C-2323,26/03/2024,Onboarding,Medium,Closed
TK-20026,C-2323,28/08/2024,Technical,Low,In Progress
TK-20027,C-2323,23/12/2024,Feature Request,Medium,Closed
TK-20028,C-2323,11/13/2024,Technical,Medium,Closed
TK-20029,C-2324,04/04/2024,Billing,High,In Progress
TK-20030,C-2324,15/10/2024,Technical,Low,Resolved
TK-20031,C-2324,26/10/2024,Billing,Low,Closed
TK-20032,C-2324,30/10/2024,Billing,Medium,Open
TK-20033,C-2324,31/10/2024,Billing,Low,Closed
TK-20034,C-2324,08/11/2024,Billing,Low,Closed
TK-20035,C-2324,17/11/2024,Feature Request,Medium,Resolved
TK-20036,C-2324,02/12/2024,Billing,Medium,In Progress
TK-20037,C-2324,03/12/2024,Billing,Medium,Resolved
TK-20038,C-2324,08-Dec-24,Feature Request,Medium,Resolved
TK-20039,C-2324,16/12/2024,Billing,Low,Resolved
TK-20040,C-2324,18/12/2024,Account,High,Closed
TK-20041,C-2324,18/12/2024,Technical,Critical,Resolved
TK-20042,C-2324,10/27/2024,Billing,Medium,Closed
TK-20043,C-2325,05/07/2024,Billing,Medium,Closed
TK-20044,C-2325,12/10/2024,Technical,Low,Resolved
TK-20045,C-2325,14/10/2024,Billing,Critical,Closed
TK-20046,C-2325,25/10/2024,Technical,High,Closed
TK-20047,C-2325,03/11/2024,Technical,Critical,Resolved
TK-20048,C-2325,10/11/2024,Account,Medium,Resolved
TK-20049,C-2325,20/11/2024,Account,Medium,Resolved
TK-20050,C-2325,03/12/2024,Technical,Medium,Closed
TK-20051,C-2325,05/12/2024,Technical,High,Closed
TK-20052,C-2325,15/12/2024,Billing,Medium,Resolved
TK-20053,C-2325,16/12/2024,Feature Request,High,Open
TK-20054,C-2325,28/12/2024,Feature Request,High,In Progress
TK-20055,C-2326,25-Oct-24,Technical,High,Open
TK-20056,C-2326,25/12/2024,Billing,High,Closed
TK-20057,C-2327,05/10/2024,Technical,Medium,Closed
TK-20058,C-2327,30/12/2024,Billing,Low,In Progress
TK-20059,C-2328,10/03/2024,Account,Low,In Progress
TK-20060,C-2328,04/08/2024,Feature Request,Medium,Resolved
TK-20061,C-2328,06/10/2024,Account,Low,Closed
TK-20062,C-2328,09/10/2024,Feature Request,Critical,Closed
TK-20063,C-2328,17/10/2024,Technical,Low,Closed
TK-20064,C-2328,27/10/2024,Billing,Low,Resolved
TK-20065,C-2328,03/11/2024,Onboarding,High,Closed
TK-20066,C-2328,06/11/2024,Feature Request,Medium,Resolved
TK-20067,C-2328,15/11/2024,Billing,Medium,Open
TK-20068,C-2328,19/11/2024,Technical,High,Resolved
TK-20069,C-2328,02/12/2024,Feature Request,Medium,Closed
TK-20070,C-2328,06/12/2024,Account,Low,In Progress
TK-20071,C-2328,23/12/2024,Technical,High,Open
TK-20072,C-2328,10/22/2024,Technical,Medium,Resolved
TK-20073,C-2328,12/25/2024,Billing,Critical,Closed
TK-20074,C-2329,16/08/2024,Technical,Medium,Resolved
TK-20075,C-2329,05/10/2024,Billing,Medium,Closed
TK-20076,C-2329,09/10/2024,Billing,Low,Resolved
TK-20077,C-2329,11/10/2024,Technical,Low,Open
TK-20078,C-2329,11/11/2024,Technical,Medium,Closed
TK-20079,C-2329,12/11/2024,Account,Medium,Closed
TK-20080,C-2329,16/11/2024,Technical,Low,Resolved
TK-20081,C-2329,22-Nov-24,Onboarding,High,Closed
TK-20082,C-2329,30/11/2024,Feature Request,Medium,Resolved
TK-20083,C-2329,01/12/2024,Technical,Medium,Closed
TK-20084,C-2329,04/12/2024,Technical,Low,In Progress
TK-20085,C-2329,24/12/2024,Billing,Medium,Closed
TK-20086,C-2329,03/25/2024,Account,High,Closed
TK-20087,C-2330,13/03/2024,Onboarding,Critical,Open
TK-20088,C-2330,03/10/2024,Onboarding,Medium,In Progress
TK-20089,C-2330,06/10/2024,Billing,Low,In Progress
TK-20090,C-2330,19/10/2024,Billing,High,Resolved
TK-20091,C-2330,01/11/2024,Feature Request,High,Closed
TK-20092,C-2330,03-Nov-24,Technical,High,Closed
TK-20093,C-2330,14/11/2024,Feature Request,Low,Closed
TK-20094,C-2330,15/11/2024,Billing,Critical,Closed
TK-20095,C-2330,17/11/2024,Technical,Low,Closed
TK-20096,C-2330,20/11/2024,Billing,High,Resolved
TK-20097,C-2330,30/11/2024,Account,Low,Resolved
TK-20098,C-2330,18/12/2024,Billing,Medium,Open
TK-20099,C-2330,21/12/2024,Technical,High,Open
TK-20100,C-2331,23/07/2024,Feature Request,High,Closed
TK-20101,C-2331,11/10/2024,Account,Medium,In Progress
TK-20102,C-2331,14/10/2024,Onboarding,High,Resolved
TK-20103,C-2331,15/10/2024,Technical,Low,Open
TK-20104,C-2331,31/10/2024,Feature Request,Medium,Open
TK-20105,C-2331,12/11/2024,Technical,High,Resolved
TK-20106,C-2331,27/12/2024,Technical,Medium,Closed
TK-20107,C-2332,03-Jul-24,Billing,Low,Closed
TK-20108,C-2332,19/09/2024,Technical,High,Open
TK-20109,C-2332,04/10/2024,Billing,Low,Closed
TK-20110,C-2332,15/10/2024,Feature Request,Medium,Closed
TK-20111,C-2332,19/10/2024,Account,Critical,Open
TK-20112,C-2332,19/10/2024,Feature Request,High,Closed
TK-20113,C-2332,31-Oct-24,Account,High,Open
TK-20114,C-2332,06/11/2024,Billing,Medium,Resolved
TK-20115,C-2332,12/11/2024,Technical,Low,Open
TK-20116,C-2332,23/11/2024,Technical,Medium,Resolved
TK-20117,C-2332,01/12/2024,Feature Request,High,Closed
TK-20118,C-2332,08/12/2024,Account,Low,Resolved
TK-20119,C-2332,22/12/2024,Billing,High,Open
TK-20120,C-2333,07/02/2024,Technical,Medium,In Progress
TK-20121,C-2334,07/10/2024,Technical,High,Closed
TK-20122,C-2334,27/10/2024,Billing,Low,Resolved
TK-20123,C-2334,29/10/2024,Technical,Medium,Closed
TK-20124,C-2334,03/11/2024,Account,Medium,Resolved
TK-20125,C-2334,16/11/2024,Billing,Low,Open
TK-20126,C-2334,23/11/2024,Billing,Low,Closed
TK-20127,C-2334,30/11/2024,Technical,High,Resolved
TK-20128,C-2334,05/12/2024,Billing,Medium,Resolved
TK-20129,C-2334,10/12/2024,Technical,Low,In Progress
TK-20130,C-2334,14-Dec-24,Technical,Low,Closed
TK-20131,C-2334,17/12/2024,Technical,Low,Resolved
TK-20132,C-2334,26/12/2024,Technical,High,Closed
TK-20133,C-2335,12/03/2024,Technical,High,Open
TK-20134,C-2335,05/10/2024,Feature Request,High,Resolved
TK-20135,C-2335,02/11/2024,Technical,High,Closed
TK-20136,C-2335,03/11/2024,Billing,High,In Progress
TK-20137,C-2335,26/11/2024,Technical,High,Closed
TK-20138,C-2335,10/12/2024,Technical,High,In Progress
TK-20139,C-2335,12/12/2024,Billing,Medium,Closed
TK-20140,C-2335,17/12/2024,Billing,High,In Progress
TK-20141,C-2335,18/12/2024,Technical,Critical,Closed
TK-20142,C-2335,25-Dec-24,Account,Low,Closed
TK-20143,C-2335,29/12/2024,Technical,Medium,Resolved
TK-20144,C-2336,30/07/2024,Account,Medium,Closed
TK-20145,C-2336,14/11/2024,Onboarding,Medium,Closed
TK-20146,C-2336,21/12/2024,Account,High,Resolved
TK-20147,C-2337,12/05/2024,Technical,Low,In Progress
TK-20148,C-2337,21/08/2024,Technical,Low,Resolved
TK-20149,C-2337,10/10/2024,Billing,Low,Resolved
TK-20150,C-2337,17/10/2024,Feature Request,Critical,Resolved
TK-20151,C-2337,23/10/2024,Technical,High,Resolved
TK-20152,C-2337,06/11/2024,Feature Request,Medium,Closed
TK-20153,C-2337,10/11/2024,Onboarding,High,Resolved
TK-20154,C-2337,30/11/2024,Billing,Medium,Resolved
TK-20155,C-2338,18/05/2024,Billing,High,Closed
TK-20156,C-2338,30/06/2024,Billing,Medium,Resolved
TK-20157,C-2338,03/10/2024,Billing,High,Closed
TK-20158,C-2338,16/10/2024,Technical,Medium,Closed
TK-20159,C-2338,04/11/2024,Technical,Medium,Resolved
TK-20160,C-2338,09/11/2024,Technical,Critical,Resolved
TK-20161,C-2338,11/11/2024,Account,Low,Closed
TK-20162,C-2338,14/12/2024,Billing,Low,Closed
TK-20163,C-2339,06/10/2024,Billing,Medium,Resolved
TK-20164,C-2339,04/11/2024,Billing,Low,In Progress
TK-20165,C-2339,23-Nov-24,Technical,Medium,Resolved
TK-20166,C-2339,28/11/2024,Feature Request,Medium,Closed
TK-20167,C-2339,10/24/2024,Technical,Medium,Open
TK-20168,C-2340,06/04/2024,Billing,Low,Closed
TK-20169,C-2340,25/06/2024,Billing,Medium,In Progress
TK-20170,C-2340,27/10/2024,Account,Critical,Closed
TK-20171,C-2340,20/11/2024,Billing,Medium,In Progress
TK-20172,C-2340,20/11/2024,Technical,Medium,Resolved
TK-20173,C-2340,03/12/2024,Feature Request,Low,In Progress
TK-20174,C-2340,11/12/2024,Billing,Low,Closed
TK-20175,C-2340,21/12/2024,Technical,Medium,Closed
TK-20176,C-2341,23-Oct-24,Billing,Medium,Closed
TK-20177,C-2341,27/10/2024,Account,High,In Progress
TK-20178,C-2341,31/10/2024,Account,Low,Resolved
TK-20179,C-2341,06/11/2024,Billing,Critical,In Progress
TK-20180,C-2341,14/11/2024,Billing,Low,Resolved
TK-20181,C-2341,20-Nov-24,Billing,Medium,Resolved
TK-20182,C-2341,23/11/2024,Billing,Medium,Closed
TK-20183,C-2341,09/12/2024,Billing,Medium,Closed
TK-20184,C-2341,13/12/2024,Billing,High,Resolved
TK-20185,C-2341,20/12/2024,Billing,Medium,Closed
TK-20186,C-2341,22/12/2024,Account,High,In Progress
TK-20187,C-2341,23/12/2024,Technical,Medium,Closed
TK-20188,C-2341,28/12/2024,Technical,High,Resolved
TK-20189,C-2342,26/08/2024,Account,Low,Resolved
TK-20190,C-2342,18/10/2024,Billing,High,Open
TK-20191,C-2342,11-Nov-24,Billing,Low,In Progress
TK-20192,C-2342,16/12/2024,Account,Low,Closed
TK-20193,C-2343,15/01/2024,Account,Low,Resolved
TK-20194,C-2343,22/07/2024,Billing,Low,Resolved
TK-20195,C-2343,09/10/2024,Billing,Low,Resolved
TK-20196,C-2343,17/10/2024,Billing,Medium,Resolved
TK-20197,C-2343,19/10/2024,Technical,Medium,Resolved
TK-20198,C-2343,22/10/2024,Onboarding,Medium,Closed
TK-20199,C-2343,31/10/2024,Account,Critical,Resolved
TK-20200,C-2343,03/11/2024,Billing,Low,Resolved
TK-20201,C-2343,16/12/2024,Feature Request,Critical,Closed
TK-20202,C-2344,02/06/2024,Account,Medium,Resolved
TK-20203,C-2344,10-Aug-24,Billing,Low,Closed
TK-20204,C-2344,30/12/2024,Technical,Low,Closed
TK-20205,C-2345,20/03/2024,Account,Medium,In Progress
TK-20206,C-2345,07/10/2024,Account,High,Open
TK-20207,C-2345,09/10/2024,Account,Critical,Resolved
TK-20208,C-2345,14/10/2024,Billing,Low,Closed
TK-20209,C-2345,19/11/2024,Onboarding,Medium,In Progress
TK-20210,C-2345,26/11/2024,Feature Request,Medium,Resolved
TK-20211,C-2345,28/11/2024,Technical,Medium,In Progress
TK-20212,C-2345,08/12/2024,Account,Low,Resolved
TK-20213,C-2345,09/12/2024,Technical,High,Resolved
TK-20214,C-2345,15/12/2024,Billing,Medium,Open
TK-20215,C-2345,16/12/2024,Account,Low,In Progress
TK-20216,C-2345,18/12/2024,Account,Low,Closed
TK-20217,C-2345,10/25/2024,Account,Low,Closed
TK-20218,C-2346,26/06/2024,Billing,Critical,Resolved
TK-20219,C-2346,03/09/2024,Onboarding,Critical,Closed
TK-20220,C-2346,06/10/2024,Technical,Medium,Closed
TK-20221,C-2346,13/10/2024,Feature Request,High,Open
TK-20222,C-2346,14-Oct-24,Billing,Low,Resolved
TK-20223,C-2346,15/10/2024,Account,Medium,Closed
TK-20224,C-2346,16/10/2024,Billing,Medium,In Progress
TK-20225,C-2346,19/10/2024,Account,Low,Resolved
TK-20226,C-2346,25/10/2024,Technical,Low,In Progress
TK-20227,C-2346,01/11/2024,Technical,Low,Resolved
TK-20228,C-2346,16/11/2024,Account,Low,Closed
TK-20229,C-2346,11/12/2024,Billing,Medium,Open
TK-20230,C-2346,11/12/2024,Technical,Medium,Closed
TK-20231,C-2346,20/12/2024,Account,High,Closed
TK-20232,C-2346,23/12/2024,Technical,Medium,Resolved
TK-20233,C-2346,25/12/2024,Billing,High,Closed
TK-20234,C-2346,29/12/2024,Technical,High,Closed
TK-20235,C-2347,15/07/2024,Onboarding,High,Resolved
TK-20236,C-2347,10/08/2024,Technical,Low,Closed
TK-20237,C-2347,05/10/2024,Account,Low,Closed
TK-20238,C-2347,30/10/2024,Billing,Low,Open
TK-20239,C-2347,15/11/2024,Technical,Medium,In Progress
TK-20240,C-2347,19/11/2024,Feature Request,Medium,Resolved
TK-20241,C-2347,19/11/2024,Account,High,In Progress
TK-20242,C-2347,21-Nov-24,Account,Low,Closed
TK-20243,C-2347,22/11/2024,Technical,High,Resolved
TK-20244,C-2347,28/11/2024,Onboarding,Low,Open
TK-20245,C-2347,02/12/2024,Billing,Low,Open
TK-20246,C-2347,03/12/2024,Billing,Medium,Resolved
TK-20247,C-2347,06/12/2024,Billing,Low,Resolved
TK-20248,C-2347,09/12/2024,Technical,Low,Closed
TK-20249,C-2347,25/12/2024,Billing,Low,In Progress
TK-20250,C-2348,11/01/2024,Account,High,Closed
TK-20251,C-2348,09/10/2024,Technical,High,Open
TK-20252,C-2348,10/10/2024,Technical,Medium,Resolved
TK-20253,C-2348,12/10/2024,Feature Request,Medium,Closed
TK-20254,C-2348,10-Nov-24,Technical,Medium,Resolved
TK-20255,C-2348,12/11/2024,Technical,Critical,Resolved
TK-20256,C-2348,14/11/2024,Billing,Low,Closed
TK-20257,C-2348,12/12/2024,Billing,Low,In Progress
TK-20258,C-2348,19/12/2024,Onboarding,Low,In Progress
TK-20259,C-2348,20/12/2024,Onboarding,High,In Progress
TK-20260,C-2348,22/12/2024,Billing,Medium,Closed
TK-20261,C-2348,28/12/2024,Account,Low,Closed
TK-20262,C-2349,17/04/2024,Onboarding,Low,Resolved
TK-20263,C-2349,21/06/2024,Onboarding,Medium,Open
TK-20264,C-2349,15/10/2024,Technical,High,Resolved
TK-20265,C-2349,17/10/2024,Technical,High,Closed
TK-20266,C-2349,22/11/2024,Technical,Medium,Closed
TK-20267,C-2349,24/11/2024,Technical,Critical,Closed
TK-20268,C-2349,24/11/2024,Technical,Low,Closed
TK-20269,C-2349,27/11/2024,Account,Low,Open
TK-20270,C-2349,03/12/2024,Technical,Medium,Closed
TK-20271,C-2349,18/12/2024,Technical,Medium,In Progress
TK-20272,C-2350,13/08/2024,Feature Request,Critical,Resolved
TK-20273,C-2350,09/10/2024,Technical,Low,In Progress
TK-20274,C-2350,13/10/2024,Technical,Medium,Closed
TK-20275,C-2350,17-Oct-24,Technical,High,Open
TK-20276,C-2350,11/11/2024,Billing,Critical,Open
TK-20277,C-2350,11/12/2024,Onboarding,High,Open
TK-20278,C-2350,29/12/2024,Technical,Medium,Resolved
TK-20279,C-2350,30/12/2024,Onboarding,Low,In Progress
TK-20280,C-2350,01/19/2024,Onboarding,Low,Open
TK-20281,C-2350,12/13/2024,Account,Low,Closed
TK-20282,C-2351,25/01/2024,Account,Low,In Progress
TK-20283,C-2351,04/06/2024,Technical,Medium,Closed
TK-20284,C-2351,22/11/2024,Technical,High,Closed
TK-20285,C-2351,23/12/2024,Billing,Medium,In Progress
TK-20286,C-2352,03/05/2024,Billing,Medium,Resolved
TK-20287,C-2352,14/10/2024,Billing,Medium,Open
TK-20288,C-2352,20-Oct-24,Feature Request,Low,Closed
TK-20289,C-2352,22/10/2024,Onboarding,High,Closed
TK-20290,C-2352,27/10/2024,Billing,High,Resolved
TK-20291,C-2352,09/11/2024,Onboarding,Medium,Closed
TK-20292,C-2352,25/11/2024,Account,Low,Resolved
TK-20293,C-2352,03/12/2024,Feature Request,Medium,Closed
TK-20294,C-2352,03/12/2024,Account,Critical,Closed
TK-20295,C-2352,13/12/2024,Feature Request,Low,Closed
TK-20296,C-2352,23/12/2024,Onboarding,Low,Closed
